license_number,company_name,company_dba,license_classification,2 or more companies,# in each license,issued_date,naics_code,naics_name,,predirection,address_line1,address_line2,street_type,postdirection,unit_suite,city,state,postal_code,address_concat,address_api,longitude,latitude,disinvested_neighborhood,council_district,npu
LGB-180991-2020,BHAMA2 LLC,,Retail Trade,,,2025-02-16 18:42:45,311812,Commercial Bakeries ,,,420,MCDONOUGH,BLVD,SE,BLDG 100,ATLANTA,GA,30315,420 MCDONOUGH BLVD ATLANTA GA 30315,"420 McDonough Blvd SE, Atlanta, Georgia, 30315",-84.37397401,33.7146213,TRUE,District 1,Y
LGB-181785-2020,MULU MART LL,,Retail Trade,,,2025-01-23 11:04:56,311812,Commercial Bakeries ,,,2310,CORONET,WAY,NW,,ATLANTA,GA,30318,2310 CORONET WAY ATLANTA GA 30318,"2310 Coronet Way NW, Atlanta, Georgia, 30318",-84.44779813,33.81791066,FALSE,District 9,C
LGB-182299-2020,Pippa & Grace Inc,,Retail Trade,,,2025-01-07 09:05:45,424470,Meat and Meat Product Merchant Wholesalers ,,,2098,CAMPBELLTON,RD,SW,,ATLANTA,GA,30311,2098 CAMPBELLTON RD ATLANTA GA 30311,"2098 Campbellton Rd SW, Atlanta, Georgia, 30311",-84.45655001,33.70648063,TRUE,District 11,R
LGB-182564-2020,LILAGARMAA 445 INC,,Retail Trade,,,2025-02-11 11:41:25,311812,Commercial Bakeries ,,,700,CLEBURNE,TER,NE,UNIT 2F,ATLANTA,GA,30306,700 CLEBURNE TER ATLANTA GA 30306,"700 Cleburne Ter NE, Atlanta, Georgia, 30306",-84.35375602,33.77373501,FALSE,District 2,N
LGB-184788-2020,HWANG EUI HO,,Retail Trade,,,2025-02-16 18:38:27,311812,Commercial Bakeries ,,,2841,GREENBRIAR,PKWY,SW,,ATLANTA,GA,30331,2841 GREENBRIAR PKWY ATLANTA GA 30331,"2841 Greenbriar Pkwy SW, Atlanta, Georgia, 30331",-84.49571939,33.68661803,TRUE,District 11,R
LGB-185421-2019,1469 ATLANTA INC,,Retail Trade,x,,2025-02-11 11:46:31,311812,Commercial Bakeries ,,,1271,GLENWOOD,AVE,SE,STE A,ATLANTA,GA,30316,1271 GLENWOOD AVE ATLANTA GA 30316,"1271 Glenwood Ave SE, Atlanta, Georgia, 30316",-84.34594375,33.73995422,FALSE,District 5,W
LGB-185421-2019,JC Tropical Market,,Retail Trade,x,,2025-02-11 11:46:31,311812,Commercial Bakeries ,,,1271,GLENWOOD,AVE,SE,STE A,ATLANTA,GA,30316,1271 GLENWOOD AVE ATLANTA GA 30316,"1271 Glenwood Ave SE, Atlanta, Georgia, 30316",-84.34594375,33.73995422,FALSE,District 5,W
LGB-188194-2019,JC Tropical Market,CAPITAL CITY WINE & SPIRITS,Retail Trade,,,2025-02-21 23:07:59,445310,"Beer, Wine, and Liquor Stores ",,,784,COLLIER,RD,NW,,ATLANTA,GA,30318,784 COLLIER RD ATLANTA GA 30318,"784 Collier Rd NW, Atlanta, Georgia, 30318",-84.41388201,33.80924582,FALSE,District 8,C
LGB-190601-2020,JAPJI LLC,,Retail Trade,,,2025-02-11 14:42:10,722515,Snack and Nonalcoholic Beverage Bars ,,,2380,HOSEA L WILLIAMS,DR,NE,,ATLANTA,GA,30317,2380 HOSEA L WILLIAMS DR ATLANTA GA 30317,"2380 Hosea L Williams Dr NE, Atlanta, Georgia, 30317",-84.30921174,33.75145474,FALSE,District 5,O
GBL-0224-27826,"Savi@Highlands, LLC",,Retail Trade,x,,2025-04-01 18:35:58,445291,Baked Goods Stores ,,,165 NORTHSIDE,,DR,,,ATLANTA,GA,30314,165 NORTHSIDE nan DR ATLANTA GA 30314,"165 Northside Dr SW, Atlanta, Georgia, 30314",-84.40354395,33.75046082,FALSE,District 3,T
GBL-0325-38252,"Savi@Highlands, LLC",Nothing bundt Cakes,Retail Trade,,,2025-04-21 13:17:02,445291,Baked Goods Stores ,,,2339 Peachtree,,RD,NE,Ste-B,Atlanta,GA,30305,2339 Peachtree nan RD Atlanta GA 30305,"2339 Peachtree Rd NE, Atlanta, Georgia, 30305",-84.38687711,33.81903777,FALSE,District 7,B
GBL-0425-39153,Arden's Garden,Sheba Foods,Retail Trade,x,,2025-08-12 09:41:00,722330,Mobile Food Services,,,60 Andrew Young International,,BLVD,NW,,Atlanta,GA,30303,60 Andrew Young International nan BLVD Atlanta GA 30303,"60 Andrew Young International Blvd NE, Atlanta, Georgia, 30303",-84.38577824,33.75996769,FALSE,District 5,M
GBL-0425-39164,Exo Mart Inc.,NDA Restaurant & Lounge,Retail Trade,x,,2025-07-09 10:15:00,722511,Full-Service Restaurants ,,,139,RALPH MCGILL,Boulevard,NE,,Atlanta,GA,,139 RALPH MCGILL Boulevard Atlanta GA nan,"139 Ralph McGill Blvd NE, Atlanta, Georgia, 30308",-84.38284827,33.76380488,FALSE,District 5,M
GBL-0425-39340,C & S WHOLESALE MEATS,Moreland Package,Retail Trade,x,,2025-06-16 00:00:00,445310,"Beer, Wine, and Liquor Stores ",,,15 Moreland,,AVE,SE,,Atlanta,GA,30317,15 Moreland nan AVE Atlanta GA 30317,"30317, Atlanta, Georgia",-84.319562,33.749278,FALSE,District 5,O
GBL-0425-39634,COOKIE CREATIONS OF ATLANTA IN,Bottle House,Retail Trade,x,,2025-04-29 15:34:57,445310,"Beer, Wine, and Liquor Stores ",,,3,Fairburn,RD,SW,,Atlanta,GA,30331,3 Fairburn RD Atlanta GA 30331,"3 Fairburn Rd SW, Atlanta, Georgia, 30331",-84.50612251,33.7597584,TRUE,District 10,H
GBL-0525-39839,BAILEY STREET BAKERY LLC,Scoops at Peachtree,Retail Trade,x,,2025-05-21 13:19:28,722515,Snack and Nonalcoholic Beverage Bars ,,,300 Peachtree’s St,,,NE,CS2,Atlanta,GA,30308,300 Peachtree’s St nan nan Atlanta GA 30308,"300 Peachtree St NE, Atlanta, Georgia, 30308",-84.38781656,33.76268016,FALSE,District 2,M
GBL-0525-40065,ARDEN'S GARDEN,Sweet Auburn Bottle Shop,Retail Trade,x,,2025-07-15 10:25:00,445310,"Beer, Wine, and Liquor Stores ",,,312 Auburn,,AVE,SW,,Atlanta,GA,30303,312 Auburn nan AVE Atlanta GA 30303,"312 Auburn Ave NE, Atlanta, Georgia, 30303",-84.37742082,33.75566991,FALSE,District 2,M
GBL-0721-05105,PAULSEN FOODS LLC,Cascade Heights Liquor Store,Retail Trade,,,2025-07-01 23:23:13,445310,"Beer, Wine, and Liquor Stores ",,,615 Cascade Avenue SW,,,,,Atlanta,GA,30310,615 Cascade Avenue SW nan nan Atlanta GA 30310,"615 Cascade Ave SW, Atlanta, Georgia, 30310",-84.43506585,33.73876097,FALSE,District 10,T
GBL-0824-32461,SWEET AUBURN BREAD CO IN,BONANZA PACKAGE STORE,Retail Trade,,,2025-03-17 14:12:48,445310,"Beer, Wine, and Liquor Stores ",,,2095,CAMPBELLTON,Road,SW,,Atlanta,GA,,2095 CAMPBELLTON Road Atlanta GA nan,"2095 Campbellton Rd SW, Atlanta, Georgia, 30311",-84.45717295,33.70687362,TRUE,District 11,R
GBL-1222-17787,"ANTICO FOODS, LLC",Little Five Points Package Store,Retail Trade,,,2025-04-03 13:00:39,445310,"Beer, Wine, and Liquor Stores ",,,448 Moreland Avenue NE,,,,,Atlanta,GA,30307,448 Moreland Avenue NE nan nan Atlanta GA 30307,"448 Moreland Ave NE, Atlanta, Georgia, 30307",-84.34946306,33.76657385,FALSE,District 2,N
GBL-1224-34597,"ANTICO FOODS, LLC",Arden's Garden Boulevard,Retail Trade,,,2025-04-23 12:09:00,722515,Snack and Nonalcoholic Beverage Bars ,,,1334 BOULEVARD,,,SE,,ATLANTA,GA,30315,1334 BOULEVARD nan nan ATLANTA GA 30315,"1334 Boulevard SE, Atlanta, Georgia, 30315",-84.36807097,33.71842899,FALSE,District 1,W
LGB-001468-2020,ENDULGE CUPCAKE BOUTIQUE,,Retail Trade,,,2025-03-26 01:04:09,424470,Meat and Meat Product Merchant Wholesalers ,,,855,United,AVE,SE,,ATLANTA,GA,30312,855 United AVE ATLANTA GA 30312,"855 United Ave SE, Atlanta, Georgia, 30312",-84.36418864,33.72754314,FALSE,District 1,W
LGB-047881-2020,ARDEN GARDEN,,Retail Trade,,,2025-06-02 15:57:47,311812,Commercial Bakeries ,,,3145,PEACHTREE,RD,NE,STE 129,ATLANTA,GA,30305,3145 PEACHTREE RD ATLANTA GA 30305,"3145 Peachtree Rd NE, Atlanta, Georgia, 30305",-84.37782197,33.840232,FALSE,District 7,B
LGB-063787-2020,COLLIER CANDY COMPANY,,Retail Trade,,,2025-04-01 18:36:46,311812,Commercial Bakeries ,,,165,BAILEY,ST,SW,,ATLANTA,GA,30314,165 BAILEY ST ATLANTA GA 30314,"165 Bailey St SW, Atlanta, Georgia, 30314",-84.40535686,33.75027771,FALSE,District 3,T
LGB-119614-2020,QUALITY MEAT MARKET,,Retail Trade,,,2025-04-07 21:03:10,424470,Meat and Meat Product Merchant Wholesalers ,,,748,BANKHEAD,HWY,NW,,ATLANTA,GA,30318,748 BANKHEAD HWY ATLANTA GA 30318,"748 Bankhead Hwy NW, Atlanta, Georgia, 30318",-84.41168302,33.77280198,TRUE,District 3,L
LGB-121652-2020,LUCY'S MARKET,,Retail Trade,,,2025-05-16 17:05:05,311812,Commercial Bakeries ,,,234,AUBURN,AVE,NE,,ATLANTA,GA,30303,234 AUBURN AVE ATLANTA GA 30303,"234 Auburn Ave NE, Atlanta, Georgia, 30303",-84.37997302,33.75567301,FALSE,District 5,M
LGB-140346-2020,LUCY'S MARKET,ANTICO,Retail Trade,,,2025-03-21 01:03:29,311812,Commercial Bakeries ,,,1093,HEMPHILL,AVE,NW,,ATLANTA,GA,30318,1093 HEMPHILL AVE ATLANTA GA 30318,"1093 Hemphill Ave NW, Atlanta, Georgia, 30318",-84.40563288,33.78466308,FALSE,District 3,E
LGB-140346-2020,"DTOX JUICE, LLC",ANTICO,Retail Trade,,,2025-03-21 01:03:29,311812,Commercial Bakeries ,,,1093,HEMPHILL,AVE,NW,,ATLANTA,GA,30318,1093 HEMPHILL AVE ATLANTA GA 30318,"1093 Hemphill Ave NW, Atlanta, Georgia, 30318",-84.40563288,33.78466308,FALSE,District 3,E
LGB-152781-2020,"DTOX JUICE, LLC",,Retail Trade,,,2025-05-07 23:02:32,311812,Commercial Bakeries ,,,749,MORELAND,AVE,NE,STE-A101,ATLANTA,GA,30316,749 MORELAND AVE ATLANTA GA 30316,"749 Moreland Ave SE, Atlanta, Georgia, 30316",-84.34967797,33.73357299,FALSE,District 1,W
LGB-174794-2020,HELL YEAH GLUTEN FREE,,Retail Trade,,,2025-03-29 01:03:13,424470,Meat and Meat Product Merchant Wholesalers ,,,2044,SYLVAN,RD,SW,,ATLANTA,GA,30310,2044 SYLVAN RD ATLANTA GA 30310,"2044 Sylvan Rd SW, Atlanta, Georgia, 30310",-84.4178692,33.69904136,TRUE,District 12,X
LGB-186415-2020,EVERGREEN BUTCHER & BAKER,,Retail Trade,,,2025-04-29 21:15:25,722511,Full-Service Restaurants ,,,22,14TH,ST,NW,,ATLANTA,GA,30309,22 14TH ST ATLANTA GA 30309,"22 14th St NW, Atlanta, Georgia, 30309",-84.38803817,33.78597351,FALSE,District 2,E
LGB-186415-2020,NEW CARBON COMPANY LLC,,Retail Trade,x,,2025-04-29 21:15:25,722511,Full-Service Restaurants ,,,22,14TH,ST,NW,,ATLANTA,GA,30309,22 14TH ST ATLANTA GA 30309,"22 14th St NW, Atlanta, Georgia, 30309",-84.38803817,33.78597351,FALSE,District 2,E
LGB-188212-2020,Arrivato Imports LLC,,Retail Trade,x,,2025-06-17 23:05:01,311812,Commercial Bakeries ,,,900,DEKALB,AVE,NE,#500,ATLANTA,GA,30307,900 DEKALB AVE ATLANTA GA 30307,"900 Dekalb Ave NE, Atlanta, Georgia, 30307",-84.35798193,33.75506696,FALSE,District 2,N
LGB-188220-2020,"Lwin Family Co, LLC",,Retail Trade,x,,2025-03-25 13:29:14,311812,Commercial Bakeries ,,,2005,HOSEA L WILLIAMS,DR,SE,,ATLANTA,GA,30317,2005 HOSEA L WILLIAMS DR ATLANTA GA 30317,"2005 Hosea L Williams Dr SE, Atlanta, Georgia, 30317",-84.32187453,33.75095115,FALSE,District 5,O
GBL-1022-16849,"Lwin Family Co, LLC",,Wholesale Trade,,,2025-01-15 15:04:37,424820,Wine and Distilled Alcoholic Beverage Merchant Wholesalers ,,,1409 N. Highland Ave. NE,,,,Suite I,Atlanta,GA,30306,1409 N. Highland Ave. NE nan nan Atlanta GA 30306,"1409 N Highland Ave NE, Atlanta, Georgia, 30306",-84.35176096,33.79269198,FALSE,6,F
GBL-1022-16849,Yaza Foods LLC,,Wholesale Trade,x,,2025-01-15 15:04:37,424820,Wine and Distilled Alcoholic Beverage Merchant Wholesalers ,,,1409 N. Highland Ave. NE,,,,Suite I,Atlanta,GA,30306,1409 N. Highland Ave. NE nan nan Atlanta GA 30306,"1409 N Highland Ave NE, Atlanta, Georgia, 30306",-84.35176096,33.79269198,FALSE,6,F
LGB-060484-2020,Tip Top Cocktails Inc.,,Wholesale Trade,x,,2025-02-07 08:50:42,424480,Fresh Fruit and Vegetable Merchant Wholesalers ,,,1081,MEMORIAL,DR,SE,,ATLANTA,GA,30316,1081 MEMORIAL DR ATLANTA GA 30316,"1081 Memorial Dr SE, Atlanta, Georgia, 30316",-84.35201502,33.74665199,FALSE,5,N
LGB-092910-2020,SUPER FROSTY,,Wholesale Trade,x,,2025-02-15 18:56:49,424430,Dairy Product (except Dried or Canned) Merchant Wholesalers ,,,1325,BANKHEAD,HWY,NW,#A,ATLANTA,GA,30318,1325 BANKHEAD HWY ATLANTA GA 30318,"1325 Bankhead Hwy NW, Atlanta, Georgia, 30318",-84.43095416,33.77192188,TRUE,9,J
LGB-099968-2020,MISSION PRODUCE INC.,,Wholesale Trade,,,2025-03-05 23:08:12,424480,Fresh Fruit and Vegetable Merchant Wholesalers ,,,3550,SOUTHSIDE IND,PKWY,SE,,ATLANTA,GA,30354,3550 SOUTHSIDE IND PKWY ATLANTA GA 30354,"3550 Southside Industrial Pkwy SE, Atlanta, Georgia, 30354",-84.37268236,33.65745023,TRUE,12,Z
LGB-099968-2020,MISSION PRODUCE INC.,,Wholesale Trade,,,2025-03-05 23:08:12,424480,Fresh Fruit and Vegetable Merchant Wholesalers ,,,3550,SOUTHSIDE IND,PKWY,SE,,ATLANTA,GA,30354,3550 SOUTHSIDE IND PKWY ATLANTA GA 30354,"3550 Southside Industrial Pkwy SE, Atlanta, Georgia, 30354",-84.37268236,33.65745023,TRUE,12,Z
LGB-099968-2020,MISSION PRODUCE INC.,,Wholesale Trade,,,2025-03-05 23:08:12,424480,Fresh Fruit and Vegetable Merchant Wholesalers ,,,3550,SOUTHSIDE IND,PKWY,SE,,ATLANTA,GA,30354,3550 SOUTHSIDE IND PKWY ATLANTA GA 30354,"3550 Southside Industrial Pkwy SE, Atlanta, Georgia, 30354",-84.37268236,33.65745023,TRUE,12,Z
GBL-0325-38823,"AZS USA, LLC",AZS WHOLESALE,Wholesale Trade,,,2025-04-04 00:00:00,424810,Beer and Ale Merchant Wholesalers ,,NW,1650 Marietta,,BLVD,NW,D62,Atlanta,GA,30318,1650 Marietta nan BLVD Atlanta GA 30318,"1650 Marietta Blvd, Atlanta, Georgia, 30318",-84.44469771,33.79226966,TRUE,District 9,G
GBL-0525-39895,Gold Coast Export LLC,Gold Coast Export,Wholesale Trade,,,2025-06-25 08:00:00,424470,Meat and Meat Product Merchant Wholesalers ,,,,2159 NILES PL NE,,,,Atlanta,GA,30324,nan 2159 NILES PL NE nan Atlanta GA 30324,"2159 Niles Pl NE, Atlanta, Georgia, 30324",-84.36343427,33.81196537,FALSE,District 6,F
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
